sandbox,sandbox_model,condition,effort,score_state,paraphrase,seat_type,total_score,score_per_round,rounds,coop,n_games,dataset
B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,TitForTat,1032.75,2.2250933889194595,462.5,0.5794235848921172,23.0,prereg
B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,AlwaysDefect,918.0,1.9202269225381707,478.0,0.0,23.0,prereg
B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,Grudger,1114.0,2.49729278252108,445.5,0.4562364108819006,23.0,prereg
B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,LLM,805.75,1.897029516254717,425.9166666666667,0.3766499128805186,23.0,prereg
B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,Pavlov,660.5,1.7616989567809238,375.5,0.6970193740685544,23.0,prereg
B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,Random,770.5,1.9821969250127798,393.5,0.48747263838097854,23.0,prereg
B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,TitForTat,883.25,2.1725063327288607,407.5,0.5740876812397795,23.0,prereg
B5-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p3,AlwaysDefect,777.5,1.7608501463114123,441.5,0.0,23.0,prereg
B5-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p3,Grudger,1102.0,2.403250206943797,458.5,0.4665916594513848,23.0,prereg
B5-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p3,LLM,884.5,1.9823684386980471,445.5,0.3943934133955775,23.0,prereg
B5-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p3,Pavlov,930.5,2.244071002473447,415.0,0.7760948639604248,23.0,prereg
B5-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p3,Random,755.0,1.7157338260579467,442.0,0.5129622501090667,23.0,prereg
B5-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p3,TitForTat,1029.5,2.2084647387892113,465.0,0.586104517973771,23.0,prereg
B5-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p3,AlwaysDefect,602.0,1.6186713916402824,372.0,0.0,23.0,prereg
B5-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p3,Grudger,967.5,2.0599189281327783,466.0,0.40064259728857565,23.0,prereg
B5-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p3,LLM,846.6666666666666,1.9008895356733488,446.5,0.29771581883927073,23.0,prereg
B5-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p3,Pavlov,743.5,1.7131633512602864,436.0,0.6946478325665781,23.0,prereg
B5-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p3,Random,739.0,1.6165220744168114,459.5,0.5063403701561596,23.0,prereg
B5-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p3,TitForTat,1093.75,2.3293968351649728,470.75,0.6355758349007109,23.0,prereg
B5-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,AlwaysDefect,1050.0,2.4249208418699943,434.0,0.0,23.0,prereg
B5-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,Grudger,1286.0,2.923268712419656,439.5,0.4454981339415301,23.0,prereg
B5-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,LLM,580.0833333333334,1.803735672842466,321.8333333333333,0.32672194146170624,23.0,prereg
B5-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,Pavlov,737.5,1.7128566873904032,434.5,0.6411233328019554,23.0,prereg
B5-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,Random,646.5,1.349432070084591,477.5,0.495149763251698,23.0,prereg
B5-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,TitForTat,899.25,2.021107518418917,444.75,0.5113310326164485,23.0,prereg
B5-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p3,AlwaysDefect,692.5,1.5553581287958642,446.5,0.0,23.0,prereg
B5-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p3,Grudger,989.5,2.337027269666704,424.5,0.41428571428571426,23.0,prereg
B5-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p3,LLM,540.5,1.8216818005227176,299.5833333333333,0.257234964125798,23.0,prereg
B5-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p3,Pavlov,801.5,1.9291713130749932,415.0,0.7082694452188458,23.0,prereg
B5-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p3,Random,719.5,1.5927310198307216,452.0,0.48778141659201385,23.0,prereg
B5-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p3,TitForTat,871.0,1.9915471535767926,436.75,0.5003934391550213,23.0,prereg
B5-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,AlwaysDefect,701.5,1.5602562444667707,449.5,0.0,23.0,prereg
B5-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,Grudger,747.5,2.2684261689511036,329.5,0.5730533683289589,23.0,prereg
B5-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,LLM,1047.8333333333333,2.208443758677337,473.9166666666667,0.5195464038750366,23.0,prereg
B5-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,Pavlov,1086.0,2.317798620488303,470.5,0.8212337140980256,23.0,prereg
B5-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,Random,749.5,1.731453737940414,439.0,0.4822931276297335,23.0,prereg
B5-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,TitForTat,1133.25,2.4534434730709602,461.5,0.7118041041351575,23.0,prereg
B5-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,AlwaysDefect,923.5,2.2677628071535887,407.5,0.0,23.0,prereg
B5-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,Grudger,1269.0,2.828638497652582,450.0,0.3444315683128305,23.0,prereg
B5-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,LLM,605.0,1.7643711104274586,343.25,0.3247432229793027,22.75,prereg
B5-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,Pavlov,734.0,1.6770927092709271,438.5,0.6694340945722479,23.0,prereg
B5-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,Random,659.0,1.5701769406392694,419.0,0.49690068493150685,23.0,prereg
B5-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,TitForTat,860.75,2.01661558249078,427.25,0.5189328758509958,22.75,prereg
B5-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,AlwaysDefect,779.0,1.66674630596192,467.0,0.0,23.0,prereg
B5-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,Grudger,929.0,2.0660634476161057,449.0,0.39493076765935387,23.0,prereg
B5-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,LLM,472.0,1.676208424157264,283.0,0.18674962186477384,22.833333333333332,prereg
B5-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,Pavlov,707.5,1.891183767752239,375.0,0.717775052757657,23.0,prereg
B5-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,Random,568.0,1.4638519798033482,389.5,0.47718575604570823,23.0,prereg
B5-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,TitForTat,753.5,2.030574682540802,371.25,0.5369311546085799,23.0,prereg
B6-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,AlwaysDefect,745.5,1.6438330853536385,453.5,0.0,23.0,prereg
B6-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,Grudger,801.5,1.9055542336585198,420.5,0.3194675776425666,23.0,prereg
B6-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,LLM,822.0,1.7563936481489086,469.0833333333333,0.22560724340165306,23.0,prereg
B6-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,Pavlov,850.5,1.7324398685324436,491.5,0.6871669737562871,23.0,prereg
B6-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,Random,638.5,1.4885012285012285,428.5,0.49891618891618883,23.0,prereg
B6-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,TitForTat,1015.75,2.2024595779231193,461.75,0.5696039473983447,23.0,prereg
B6-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,AlwaysDefect,961.0,1.8756095030604834,513.0,0.0,23.0,prereg
B6-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,Grudger,1165.5,2.311576226977961,504.5,0.33233494723576007,23.0,prereg
B6-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,LLM,817.75,1.8563174635829258,441.4166666666667,0.36796504643860967,23.0,prereg
B6-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,Pavlov,892.0,1.9734615309452619,452.5,0.6950030290594282,23.0,prereg
B6-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,Random,794.5,1.8858937115516063,420.5,0.4776771474139895,23.0,prereg
B6-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,TitForTat,1084.5,2.222911589955549,487.5,0.6036468781850712,23.0,prereg
B6-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p3,AlwaysDefect,1009.5,1.8932261768082665,535.5,0.0,23.0,prereg
B6-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p3,Grudger,967.0,2.224701814490547,435.0,0.43252759802055574,23.0,prereg
B6-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p3,LLM,900.0,1.97804610084782,454.0,0.40439862597213544,23.0,prereg
B6-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p3,Pavlov,974.5,2.1157308722553383,460.5,0.7120793405266732,23.0,prereg
B6-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p3,Random,754.0,1.7178657748885278,438.5,0.511009188648581,23.0,prereg
B6-forbidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,behind,p3,TitForTat,1043.25,2.175366846846725,479.25,0.5741254477775505,23.0,prereg
B6-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p3,AlwaysDefect,708.0,1.5675377254324623,456.0,0.0,23.0,prereg
B6-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p3,Grudger,935.0,2.1502551291591367,434.5,0.45795152545976403,23.0,prereg
B6-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p3,LLM,836.4166666666666,1.894172247480811,442.5833333333333,0.29380159858965155,23.0,prereg
B6-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p3,Pavlov,914.5,1.980661748267382,460.0,0.7268433294804286,23.0,prereg
B6-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p3,Random,693.5,1.4474415969316596,479.0,0.520872559274756,23.0,prereg
B6-hidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,high,behind,p3,TitForTat,1045.0,2.286068173553945,458.5,0.6274847742068791,23.0,prereg
B6-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,AlwaysDefect,899.5,2.07499920179649,433.5,0.0,23.0,prereg
B6-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,Grudger,1278.5,2.7272702369538417,468.5,0.3145276902707391,23.0,prereg
B6-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,LLM,640.75,1.740982277366582,367.9166666666667,0.2995286810131276,23.0,prereg
B6-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,Pavlov,771.0,1.6705672892630314,461.5,0.6687939231087227,23.0,prereg
B6-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,Random,671.5,1.5425644415069397,435.0,0.49992068737607404,23.0,prereg
B6-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p3,TitForTat,956.75,2.166344446010435,439.0,0.5755195846233827,23.0,prereg
B6-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p3,AlwaysDefect,791.0,1.8611764705882354,425.0,0.0,23.0,prereg
B6-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p3,Grudger,831.5,1.9777457138007128,420.5,0.3604962371979856,23.0,prereg
B6-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p3,LLM,508.5833333333333,1.6948999873573014,299.0,0.19112542463317206,23.0,prereg
B6-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p3,Pavlov,716.0,1.8385604856193092,390.5,0.6670400346870935,23.0,prereg
B6-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p3,Random,671.5,1.4790408267229458,454.0,0.5088421512262572,23.0,prereg
B6-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p3,TitForTat,721.75,1.961489795624869,368.5,0.4714599729844927,23.0,prereg
B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,AlwaysDefect,654.0,1.5749514203756823,416.0,0.0,23.0,prereg
B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,Grudger,1083.5,2.3020604395604396,470.0,0.479532967032967,23.0,prereg
B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,LLM,1001.3333333333334,2.1832953864616784,459.3333333333333,0.5068827885694928,23.0,prereg
B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,Pavlov,1006.5,2.2758788857658265,439.0,0.7832204136426564,23.0,prereg
B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,Random,767.0,1.7114530837532997,447.5,0.5097992160627149,23.0,prereg
B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,TitForTat,999.0,2.3715459102653678,417.75,0.6800498575595848,23.0,prereg
B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,AlwaysDefect,774.0,2.0330214017132677,380.0,0.0,23.0,prereg
B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,Grudger,1137.0,2.5085483460808673,452.5,0.4797294653860449,23.0,prereg
B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,LLM,553.25,1.828594680879647,301.4166666666667,0.2859132567695413,22.75,prereg
B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,Pavlov,839.5,1.8129464014965966,463.0,0.6995563393094568,23.0,prereg
B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,Random,680.5,1.5377210095706975,442.5,0.5118765512803489,23.0,prereg
B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,TitForTat,1000.75,2.125842772896485,471.25,0.5688603943415849,22.75,prereg
B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,AlwaysDefect,780.0,1.7590493216952363,442.0,0.0,23.0,prereg
B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,Grudger,773.0,2.1072462672462673,366.0,0.37288603288603284,23.0,prereg
B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,LLM,425.9166666666667,1.7673473354203209,241.75,0.18943751954862095,22.833333333333332,prereg
B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,Pavlov,720.5,1.9114801438970237,377.5,0.7385507714791602,23.0,prereg
B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,Random,567.0,1.3405550922635205,423.0,0.4835369641747774,23.0,prereg
B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,TitForTat,828.25,2.027799829004496,408.0,0.524033497367582,23.0,prereg
M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,AlwaysDefect,695.0,2.01677900473254,345.0,0.0,23.0,prereg
M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,Grudger,1090.0,2.467076883384933,441.5,0.42937048503611963,23.0,prereg
M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,LLM,990.6666666666666,2.199943032475948,449.8333333333333,0.5552654165253702,23.0,prereg
M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,Pavlov,1074.5,2.439228302515409,445.0,0.8047174329501916,23.0,prereg
M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,Random,977.0,1.9132126089872568,511.0,0.5046411804158283,23.0,prereg
M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,TitForTat,1240.75,2.499906331434649,495.75,0.7329974179992558,23.0,prereg
M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,AlwaysDefect,811.0,1.7571531836873422,463.0,0.0,23.0,prereg
M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,Grudger,1210.5,2.3663140145750967,511.5,0.5016001254100679,23.0,prereg
M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,LLM,1074.5,2.294494013741758,468.6666666666667,0.6100819696609995,23.0,prereg
M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,Pavlov,1102.5,2.4358180912601153,452.0,0.8072890725553917,23.0,prereg
M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,Random,873.5,1.978930436834922,441.5,0.4872115216878226,23.0,prereg
M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,TitForTat,1072.25,2.515978851192772,427.0,0.7403608838762678,23.0,prereg
M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,AlwaysDefect,850.0,1.865917487684729,456.0,0.0,23.0,prereg
M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,Grudger,1175.0,2.5864449170900783,453.5,0.6189565362952459,23.0,prereg
M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,LLM,1062.5833333333333,2.51613889524312,422.0,0.7540811675439616,23.0,prereg
M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,Pavlov,1158.5,2.538989246172591,456.0,0.825456182848777,23.0,prereg
M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,Random,907.0,2.0247584541062804,447.0,0.49391606280193234,23.0,prereg
M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,TitForTat,1247.25,2.6838738651863703,465.25,0.8272471901244167,23.0,prereg
M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,AlwaysDefect,885.5,1.9008285073013937,465.5,0.0,23.0,prereg
M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,Grudger,1018.5,2.3588350795873367,432.0,0.48126599391627634,23.0,prereg
M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,LLM,994.6666666666666,2.2628976939146432,439.5833333333333,0.5915574892037864,23.0,prereg
M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,Pavlov,1093.5,2.2673826777087647,482.0,0.7809006211180124,23.0,prereg
M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,Random,901.0,1.9869104814197471,452.0,0.4970781449161682,23.0,prereg
M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,TitForTat,1203.5,2.569404242515566,468.5,0.7733793999774077,23.0,prereg
M2-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,AlwaysDefect,786.5,1.7456984055028875,450.5,0.0,23.0,prereg
M2-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,Grudger,1178.0,2.3761301989150088,493.5,0.5078311847401271,23.0,prereg
M2-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,LLM,1081.8333333333333,2.320244616815538,466.5,0.6192292990823504,23.0,prereg
M2-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,Pavlov,1214.0,2.5699022093444404,471.0,0.7922899311843534,23.0,prereg
M2-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,Random,969.5,1.9554699890453064,497.5,0.5060843511387976,23.0,prereg
M2-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,TitForTat,1331.0,2.561928440916466,520.75,0.757469394394291,23.0,prereg
M3-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p2,AlwaysDefect,1051.0,1.9719133357973846,533.0,0.0,23.0,prereg
M3-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p2,Grudger,1009.0,2.392080269607843,421.5,0.41312636165577343,23.0,prereg
M3-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p2,LLM,1070.0,2.197860082485992,487.4166666666667,0.6078214017788173,23.0,prereg
M3-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p2,Pavlov,1270.0,2.4896711798839464,510.0,0.8211992263056094,23.0,prereg
M3-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p2,Random,1038.5,2.195651008151008,474.0,0.4901598026598027,23.0,prereg
M3-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p2,TitForTat,1118.0,2.5487268519765056,439.0,0.7610677555926285,23.0,prereg
M3-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p2,AlwaysDefect,711.5,1.6900656631080535,427.5,0.0,23.0,prereg
M3-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p2,Grudger,1014.5,2.226250480954213,456.0,0.3975952289342054,23.0,prereg
M3-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p2,LLM,986.6666666666666,2.1682674499685484,455.25,0.527570761458468,23.0,prereg
M3-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p2,Pavlov,1034.0,2.403193163320673,431.5,0.7642566467715681,23.0,prereg
M3-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p2,Random,833.5,2.0064625058220775,416.0,0.49225663716814155,23.0,prereg
M3-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p2,TitForTat,1065.75,2.362581743403258,450.75,0.642738781939842,23.0,prereg
M4-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p2,AlwaysDefect,880.0,1.9654237288135592,452.0,0.0,23.0,prereg
M4-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p2,Grudger,1344.0,2.6302780519400404,511.5,0.5488325828141385,23.0,prereg
M4-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p2,LLM,1011.75,2.2027641391201658,459.0,0.5863841231413123,23.0,prereg
M4-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p2,Pavlov,1121.5,2.3495539013831697,477.0,0.7903468482736775,23.0,prereg
M4-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p2,Random,915.0,2.046878121878122,452.5,0.5096403596403596,23.0,prereg
M4-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p2,TitForTat,1312.75,2.598532899068185,502.0,0.7809896139846664,23.0,prereg
M4-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p2,AlwaysDefect,807.0,1.759940138252132,459.0,0.0,23.0,prereg
M4-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p2,Grudger,965.0,2.2189292595650976,434.5,0.347795210569777,23.0,prereg
M4-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p2,LLM,924.5,2.0357042516571817,454.0,0.44649670832830907,23.0,prereg
M4-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p2,Pavlov,907.0,2.1724065723497756,417.5,0.6658835610937088,23.0,prereg
