baseline,seed,seat_type,opp_seat_type,score,rounds,score_per_round,coop
AlwaysDefect,11,Random,Random,14,8,1.75,0.25
AlwaysDefect,11,Random,Pavlov,169,66,2.5606060606060606,0.45454545454545453
AlwaysDefect,11,Pavlov,Random,129,66,1.9545454545454546,0.5757575757575758
AlwaysDefect,11,Pavlov,Pavlov,96,32,3.0,1.0
AlwaysDefect,12,SEAT,SEAT,2496,2496,1.0,0.0
AlwaysDefect,12,SEAT,TitForTat,1061,869,1.2209436133486766,0.0
AlwaysDefect,12,TitForTat,SEAT,821,869,0.9447640966628308,0.05523590333716916
AlwaysDefect,12,SEAT,Grudger,548,452,1.2123893805309736,0.0
AlwaysDefect,12,Grudger,SEAT,428,452,0.9469026548672567,0.05309734513274336
AlwaysDefect,12,SEAT,AlwaysDefect,478,478,1.0,0.0
AlwaysDefect,12,AlwaysDefect,SEAT,478,478,1.0,0.0
AlwaysDefect,12,SEAT,Random,1672,568,2.943661971830986,0.0
AlwaysDefect,12,Random,SEAT,292,568,0.5140845070422535,0.4859154929577465
AlwaysDefect,12,SEAT,Pavlov,1458,482,3.024896265560166,0.0
AlwaysDefect,12,Pavlov,SEAT,238,482,0.49377593360995853,0.5062240663900415
AlwaysDefect,12,TitForTat,TitForTat,804,268,3.0,1.0
AlwaysDefect,12,TitForTat,Grudger,585,195,3.0,1.0
AlwaysDefect,12,Grudger,TitForTat,585,195,3.0,1.0
AlwaysDefect,12,TitForTat,AlwaysDefect,207,215,0.9627906976744186,0.037209302325581395
AlwaysDefect,12,AlwaysDefect,TitForTat,247,215,1.1488372093023256,0.0
AlwaysDefect,12,TitForTat,Random,308,150,2.0533333333333332,0.4533333333333333
AlwaysDefect,12,Random,TitForTat,323,150,2.1533333333333333,0.43333333333333335
AlwaysDefect,12,TitForTat,Pavlov,591,197,3.0,1.0
AlwaysDefect,12,Pavlov,TitForTat,591,197,3.0,1.0
AlwaysDefect,12,Grudger,Grudger,6,2,3.0,1.0
AlwaysDefect,12,Grudger,AlwaysDefect,61,65,0.9384615384615385,0.06153846153846154
AlwaysDefect,12,AlwaysDefect,Grudger,81,65,1.2461538461538462,0.0
AlwaysDefect,12,Grudger,Random,197,67,2.9402985074626864,0.1044776119402985
AlwaysDefect,12,Random,Grudger,57,67,0.8507462686567164,0.5223880597014925
AlwaysDefect,12,Grudger,Pavlov,246,82,3.0,1.0
AlwaysDefect,12,Pavlov,Grudger,246,82,3.0,1.0
AlwaysDefect,12,AlwaysDefect,AlwaysDefect,60,60,1.0,0.0
AlwaysDefect,12,AlwaysDefect,Random,260,92,2.8260869565217392,0.0
AlwaysDefect,12,Random,AlwaysDefect,50,92,0.5434782608695652,0.45652173913043476
AlwaysDefect,12,AlwaysDefect,Pavlov,179,59,3.0338983050847457,0.0
AlwaysDefect,12,Pavlov,AlwaysDefect,29,59,0.4915254237288136,0.5084745762711864
AlwaysDefect,12,Random,Random,144,60,2.4,0.6
AlwaysDefect,12,Random,Pavlov,140,55,2.5454545454545454,0.5454545454545454
AlwaysDefect,12,Pavlov,Random,120,55,2.1818181818181817,0.6181818181818182
AlwaysDefect,12,Pavlov,Pavlov,180,60,3.0,1.0
AlwaysDefect,13,SEAT,SEAT,2908,2908,1.0,0.0
AlwaysDefect,13,SEAT,TitForTat,1161,969,1.1981424148606812,0.0
AlwaysDefect,13,TitForTat,SEAT,921,969,0.9504643962848297,0.04953560371517028
AlwaysDefect,13,SEAT,Grudger,628,532,1.1804511278195489,0.0
AlwaysDefect,13,Grudger,SEAT,508,532,0.9548872180451128,0.045112781954887216
AlwaysDefect,13,SEAT,AlwaysDefect,552,552,1.0,0.0
AlwaysDefect,13,AlwaysDefect,SEAT,552,552,1.0,0.0
AlwaysDefect,13,SEAT,Random,1563,523,2.988527724665392,0.0
AlwaysDefect,13,Random,SEAT,263,523,0.502868068833652,0.497131931166348
AlwaysDefect,13,SEAT,Pavlov,1278,422,3.028436018957346,0.0
AlwaysDefect,13,Pavlov,SEAT,208,422,0.4928909952606635,0.5071090047393365
AlwaysDefect,13,TitForTat,TitForTat,486,162,3.0,1.0
AlwaysDefect,13,TitForTat,Grudger,543,181,3.0,1.0
AlwaysDefect,13,Grudger,TitForTat,543,181,3.0,1.0
AlwaysDefect,13,TitForTat,AlwaysDefect,117,125,0.936,0.064
AlwaysDefect,13,AlwaysDefect,TitForTat,157,125,1.256,0.0
AlwaysDefect,13,TitForTat,Random,349,159,2.1949685534591197,0.5345911949685535
AlwaysDefect,13,Random,TitForTat,369,159,2.3207547169811322,0.5094339622641509
AlwaysDefect,13,TitForTat,Pavlov,465,155,3.0,1.0
AlwaysDefect,13,Pavlov,TitForTat,465,155,3.0,1.0
AlwaysDefect,13,Grudger,Grudger,180,60,3.0,1.0
AlwaysDefect,13,Grudger,AlwaysDefect,96,100,0.96,0.04
AlwaysDefect,13,AlwaysDefect,Grudger,116,100,1.16,0.0
AlwaysDefect,13,Grudger,Random,221,71,3.112676056338028,0.1267605633802817
AlwaysDefect,13,Random,Grudger,61,71,0.8591549295774648,0.5774647887323944
AlwaysDefect,13,Grudger,Pavlov,234,78,3.0,1.0
AlwaysDefect,13,Pavlov,Grudger,234,78,3.0,1.0
AlwaysDefect,13,AlwaysDefect,AlwaysDefect,18,18,1.0,0.0
AlwaysDefect,13,AlwaysDefect,Random,173,65,2.6615384615384614,0.0
AlwaysDefect,13,Random,AlwaysDefect,38,65,0.5846153846153846,0.4153846153846154
AlwaysDefect,13,AlwaysDefect,Pavlov,221,73,3.0273972602739727,0.0
AlwaysDefect,13,Pavlov,AlwaysDefect,36,73,0.4931506849315068,0.5068493150684932
AlwaysDefect,13,Random,Random,46,22,2.090909090909091,0.45454545454545453
AlwaysDefect,13,Random,Pavlov,211,92,2.2934782608695654,0.4782608695652174
AlwaysDefect,13,Pavlov,Random,201,92,2.1847826086956523,0.5
AlwaysDefect,13,Pavlov,Pavlov,42,14,3.0,1.0
AlwaysDefect,14,SEAT,SEAT,2404,2404,1.0,0.0
AlwaysDefect,14,SEAT,TitForTat,1189,997,1.1925777331995988,0.0
AlwaysDefect,14,TitForTat,SEAT,949,997,0.9518555667001003,0.048144433299899696
AlwaysDefect,14,SEAT,Grudger,500,404,1.2376237623762376,0.0
AlwaysDefect,14,Grudger,SEAT,380,404,0.9405940594059405,0.0594059405940594
AlwaysDefect,14,SEAT,AlwaysDefect,494,494,1.0,0.0
AlwaysDefect,14,AlwaysDefect,SEAT,494,494,1.0,0.0
AlwaysDefect,14,SEAT,Random,1583,523,3.026768642447419,0.0
AlwaysDefect,14,Random,SEAT,258,523,0.4933078393881453,0.5066921606118547
AlwaysDefect,14,SEAT,Pavlov,1398,462,3.0259740259740258,0.0
AlwaysDefect,14,Pavlov,SEAT,228,462,0.4935064935064935,0.5064935064935064
AlwaysDefect,14,TitForTat,TitForTat,474,158,3.0,1.0
AlwaysDefect,14,TitForTat,Grudger,639,213,3.0,1.0
AlwaysDefect,14,Grudger,TitForTat,639,213,3.0,1.0
AlwaysDefect,14,TitForTat,AlwaysDefect,156,164,0.9512195121951219,0.04878048780487805
AlwaysDefect,14,AlwaysDefect,TitForTat,196,164,1.1951219512195121,0.0
AlwaysDefect,14,TitForTat,Random,332,150,2.2133333333333334,0.52
AlwaysDefect,14,Random,TitForTat,352,150,2.3466666666666667,0.49333333333333335
AlwaysDefect,14,TitForTat,Pavlov,492,164,3.0,1.0
AlwaysDefect,14,Pavlov,TitForTat,492,164,3.0,1.0
AlwaysDefect,14,Grudger,Grudger,180,60,3.0,1.0
AlwaysDefect,14,Grudger,AlwaysDefect,58,62,0.9354838709677419,0.06451612903225806
AlwaysDefect,14,AlwaysDefect,Grudger,78,62,1.2580645161290323,0.0
AlwaysDefect,14,Grudger,Random,213,77,2.7662337662337664,0.12987012987012986
AlwaysDefect,14,Random,Grudger,73,77,0.948051948051948,0.4935064935064935
AlwaysDefect,14,Grudger,Pavlov,75,25,3.0,1.0
AlwaysDefect,14,Pavlov,Grudger,75,25,3.0,1.0
AlwaysDefect,14,AlwaysDefect,AlwaysDefect,60,60,1.0,0.0
AlwaysDefect,14,AlwaysDefect,Random,117,41,2.8536585365853657,0.0
AlwaysDefect,14,Random,AlwaysDefect,22,41,0.5365853658536586,0.4634146341463415
AlwaysDefect,14,AlwaysDefect,Pavlov,306,102,3.0,0.0
AlwaysDefect,14,Pavlov,AlwaysDefect,51,102,0.5,0.5
AlwaysDefect,14,Random,Random,148,60,2.466666666666667,0.6
AlwaysDefect,14,Random,Pavlov,229,97,2.3608247422680413,0.44329896907216493
AlwaysDefect,14,Pavlov,Random,199,97,2.051546391752577,0.5051546391752577
AlwaysDefect,14,Pavlov,Pavlov,24,8,3.0,1.0
AlwaysDefect,15,SEAT,SEAT,2792,2792,1.0,0.0
AlwaysDefect,15,SEAT,TitForTat,1159,967,1.1985522233712513,0.0
AlwaysDefect,15,TitForTat,SEAT,919,967,0.9503619441571872,0.04963805584281282
AlwaysDefect,15,SEAT,Grudger,696,600,1.16,0.0
AlwaysDefect,15,Grudger,SEAT,576,600,0.96,0.04
AlwaysDefect,15,SEAT,AlwaysDefect,385,385,1.0,0.0
AlwaysDefect,15,AlwaysDefect,SEAT,385,385,1.0,0.0
AlwaysDefect,15,SEAT,Random,1583,523,3.026768642447419,0.0
AlwaysDefect,15,Random,SEAT,258,523,0.4933078393881453,0.5066921606118547
AlwaysDefect,15,SEAT,Pavlov,1462,482,3.033195020746888,0.0
AlwaysDefect,15,Pavlov,SEAT,237,482,0.491701244813278,0.508298755186722
AlwaysDefect,15,TitForTat,TitForTat,720,240,3.0,1.0
AlwaysDefect,15,TitForTat,Grudger,483,161,3.0,1.0
AlwaysDefect,15,Grudger,TitForTat,483,161,3.0,1.0
AlwaysDefect,15,TitForTat,AlwaysDefect,126,134,0.9402985074626866,0.05970149253731343
AlwaysDefect,15,AlwaysDefect,TitForTat,166,134,1.2388059701492538,0.0
AlwaysDefect,15,TitForTat,Random,253,119,2.1260504201680672,0.4789915966386555
AlwaysDefect,15,Random,TitForTat,273,119,2.2941176470588234,0.44537815126050423
AlwaysDefect,15,TitForTat,Pavlov,486,162,3.0,1.0
AlwaysDefect,15,Pavlov,TitForTat,486,162,3.0,1.0
AlwaysDefect,15,Grudger,Grudger,180,60,3.0,1.0
AlwaysDefect,15,Grudger,AlwaysDefect,111,115,0.9652173913043478,0.034782608695652174
AlwaysDefect,15,AlwaysDefect,Grudger,131,115,1.1391304347826088,0.0
AlwaysDefect,15,Grudger,Random,168,51,3.2941176470588234,0.09803921568627451
AlwaysDefect,15,Random,Grudger,38,51,0.7450980392156863,0.6078431372549019
AlwaysDefect,15,Grudger,Pavlov,201,67,3.0,1.0
AlwaysDefect,15,Pavlov,Grudger,201,67,3.0,1.0
AlwaysDefect,15,AlwaysDefect,AlwaysDefect,6,6,1.0,0.0
AlwaysDefect,15,AlwaysDefect,Random,322,106,3.0377358490566038,0.0
AlwaysDefect,15,Random,AlwaysDefect,52,106,0.49056603773584906,0.5094339622641509
AlwaysDefect,15,AlwaysDefect,Pavlov,244,80,3.05,0.0
AlwaysDefect,15,Pavlov,AlwaysDefect,39,80,0.4875,0.5125
AlwaysDefect,15,Random,Random,129,60,2.15,0.45
AlwaysDefect,15,Random,Pavlov,197,79,2.4936708860759493,0.5063291139240507
AlwaysDefect,15,Pavlov,Random,167,79,2.1139240506329116,0.5822784810126582
AlwaysDefect,15,Pavlov,Pavlov,114,38,3.0,1.0
AlwaysDefect,16,SEAT,SEAT,2674,2674,1.0,0.0
AlwaysDefect,16,SEAT,TitForTat,1155,963,1.1993769470404985,0.0
AlwaysDefect,16,TitForTat,SEAT,915,963,0.9501557632398754,0.04984423676012461
AlwaysDefect,16,SEAT,Grudger,573,477,1.20125786163522,0.0
AlwaysDefect,16,Grudger,SEAT,453,477,0.949685534591195,0.050314465408805034
AlwaysDefect,16,SEAT,AlwaysDefect,427,427,1.0,0.0
AlwaysDefect,16,AlwaysDefect,SEAT,427,427,1.0,0.0
AlwaysDefect,16,SEAT,Random,1278,406,3.147783251231527,0.0
AlwaysDefect,16,Random,SEAT,188,406,0.4630541871921182,0.5369458128078818
AlwaysDefect,16,SEAT,Pavlov,1540,508,3.031496062992126,0.0
AlwaysDefect,16,Pavlov,SEAT,250,508,0.4921259842519685,0.5078740157480315
AlwaysDefect,16,TitForTat,TitForTat,498,166,3.0,1.0
AlwaysDefect,16,TitForTat,Grudger,459,153,3.0,1.0
AlwaysDefect,16,Grudger,TitForTat,459,153,3.0,1.0
AlwaysDefect,16,TitForTat,AlwaysDefect,112,120,0.9333333333333333,0.06666666666666667
AlwaysDefect,16,AlwaysDefect,TitForTat,152,120,1.2666666666666666,0.0
AlwaysDefect,16,TitForTat,Random,363,164,2.2134146341463414,0.5060975609756098
AlwaysDefect,16,Random,TitForTat,373,164,2.274390243902439,0.49390243902439024
AlwaysDefect,16,TitForTat,Pavlov,540,180,3.0,1.0
AlwaysDefect,16,Pavlov,TitForTat,540,180,3.0,1.0
AlwaysDefect,16,Grudger,Grudger,6,2,3.0,1.0
AlwaysDefect,16,Grudger,AlwaysDefect,77,81,0.9506172839506173,0.04938271604938271
AlwaysDefect,16,AlwaysDefect,Grudger,97,81,1.1975308641975309,0.0
AlwaysDefect,16,Grudger,Random,230,70,3.2857142857142856,0.3142857142857143
AlwaysDefect,16,Random,Grudger,90,70,1.2857142857142858,0.7142857142857143
AlwaysDefect,16,Grudger,Pavlov,291,97,3.0,1.0
AlwaysDefect,16,Pavlov,Grudger,291,97,3.0,1.0
AlwaysDefect,16,AlwaysDefect,AlwaysDefect,52,52,1.0,0.0
AlwaysDefect,16,AlwaysDefect,Random,295,103,2.8640776699029127,0.0
AlwaysDefect,16,Random,AlwaysDefect,55,103,0.5339805825242718,0.46601941747572817
AlwaysDefect,16,AlwaysDefect,Pavlov,185,61,3.0327868852459017,0.0
AlwaysDefect,16,Pavlov,AlwaysDefect,30,61,0.4918032786885246,0.5081967213114754
AlwaysDefect,16,Random,Random,61,28,2.1785714285714284,0.4642857142857143
AlwaysDefect,16,Random,Pavlov,161,72,2.236111111111111,0.6111111111111112
AlwaysDefect,16,Pavlov,Random,186,72,2.5833333333333335,0.5416666666666666
AlwaysDefect,16,Pavlov,Pavlov,180,60,3.0,1.0
AlwaysDefect,17,SEAT,SEAT,2604,2604,1.0,0.0
AlwaysDefect,17,SEAT,TitForTat,1170,978,1.196319018404908,0.0
AlwaysDefect,17,TitForTat,SEAT,930,978,0.950920245398773,0.049079754601226995
AlwaysDefect,17,SEAT,Grudger,497,401,1.2394014962593516,0.0
AlwaysDefect,17,Grudger,SEAT,377,401,0.940149625935162,0.059850374064837904
AlwaysDefect,17,SEAT,AlwaysDefect,533,533,1.0,0.0
AlwaysDefect,17,AlwaysDefect,SEAT,533,533,1.0,0.0
AlwaysDefect,17,SEAT,Random,1457,481,3.029106029106029,0.0
AlwaysDefect,17,Random,SEAT,237,481,0.49272349272349275,0.5072765072765073
AlwaysDefect,17,SEAT,Pavlov,1322,438,3.0182648401826486,0.0
AlwaysDefect,17,Pavlov,SEAT,217,438,0.4954337899543379,0.5045662100456622
AlwaysDefect,17,TitForTat,TitForTat,666,222,3.0,1.0
AlwaysDefect,17,TitForTat,Grudger,468,156,3.0,1.0
AlwaysDefect,17,Grudger,TitForTat,468,156,3.0,1.0
AlwaysDefect,17,TitForTat,AlwaysDefect,164,172,0.9534883720930233,0.046511627906976744
AlwaysDefect,17,AlwaysDefect,TitForTat,204,172,1.186046511627907,0.0
AlwaysDefect,17,TitForTat,Random,276,135,2.0444444444444443,0.4444444444444444
AlwaysDefect,17,Random,TitForTat,301,135,2.22962962962963,0.4074074074074074
AlwaysDefect,17,TitForTat,Pavlov,483,161,3.0,1.0
AlwaysDefect,17,Pavlov,TitForTat,483,161,3.0,1.0
AlwaysDefect,17,Grudger,Grudger,180,60,3.0,1.0
AlwaysDefect,17,Grudger,AlwaysDefect,51,55,0.9272727272727272,0.07272727272727272
AlwaysDefect,17,AlwaysDefect,Grudger,71,55,1.290909090909091,0.0
AlwaysDefect,17,Grudger,Random,265,86,3.0813953488372094,0.13953488372093023
AlwaysDefect,17,Random,Grudger,75,86,0.872093023255814,0.5813953488372093
AlwaysDefect,17,Grudger,Pavlov,288,96,3.0,1.0
AlwaysDefect,17,Pavlov,Grudger,288,96,3.0,1.0
AlwaysDefect,17,AlwaysDefect,AlwaysDefect,6,6,1.0,0.0
AlwaysDefect,17,AlwaysDefect,Random,215,71,3.028169014084507,0.0
AlwaysDefect,17,Random,AlwaysDefect,35,71,0.49295774647887325,0.5070422535211268
AlwaysDefect,17,AlwaysDefect,Pavlov,269,89,3.0224719101123596,0.0
AlwaysDefect,17,Pavlov,AlwaysDefect,44,89,0.4943820224719101,0.5056179775280899
AlwaysDefect,17,Random,Random,137,60,2.283333333333333,0.5166666666666667
AlwaysDefect,17,Random,Pavlov,197,79,2.4936708860759493,0.5316455696202531
AlwaysDefect,17,Pavlov,Random,172,79,2.1772151898734178,0.5949367088607594
AlwaysDefect,17,Pavlov,Pavlov,180,60,3.0,1.0
AlwaysDefect,18,SEAT,SEAT,2502,2502,1.0,0.0
AlwaysDefect,18,SEAT,TitForTat,1174,982,1.195519348268839,0.0
AlwaysDefect,18,TitForTat,SEAT,934,982,0.9511201629327902,0.048879837067209775
AlwaysDefect,18,SEAT,Grudger,601,505,1.19009900990099,0.0
AlwaysDefect,18,Grudger,SEAT,481,505,0.9524752475247524,0.047524752475247525
AlwaysDefect,18,SEAT,AlwaysDefect,365,365,1.0,0.0
AlwaysDefect,18,AlwaysDefect,SEAT,365,365,1.0,0.0
AlwaysDefect,18,SEAT,Random,1461,477,3.0628930817610063,0.0
AlwaysDefect,18,Random,SEAT,231,477,0.48427672955974843,0.5157232704402516
AlwaysDefect,18,SEAT,Pavlov,1437,473,3.0380549682875264,0.0
AlwaysDefect,18,Pavlov,SEAT,232,473,0.4904862579281184,0.5095137420718816
AlwaysDefect,18,TitForTat,TitForTat,1002,334,3.0,1.0
AlwaysDefect,18,TitForTat,Grudger,420,140,3.0,1.0
AlwaysDefect,18,Grudger,TitForTat,420,140,3.0,1.0
AlwaysDefect,18,TitForTat,AlwaysDefect,197,205,0.9609756097560975,0.03902439024390244
AlwaysDefect,18,AlwaysDefect,TitForTat,237,205,1.1560975609756097,0.0
AlwaysDefect,18,TitForTat,Random,355,151,2.3509933774834435,0.5761589403973509
AlwaysDefect,18,Random,TitForTat,365,151,2.4172185430463577,0.5629139072847682
AlwaysDefect,18,TitForTat,Pavlov,354,118,3.0,1.0
AlwaysDefect,18,Pavlov,TitForTat,354,118,3.0,1.0
AlwaysDefect,18,Grudger,Grudger,66,22,3.0,1.0
AlwaysDefect,18,Grudger,AlwaysDefect,65,69,0.9420289855072463,0.057971014492753624
AlwaysDefect,18,AlwaysDefect,Grudger,85,69,1.2318840579710144,0.0
AlwaysDefect,18,Grudger,Random,252,87,2.896551724137931,0.10344827586206896
AlwaysDefect,18,Random,Grudger,72,87,0.8275862068965517,0.5172413793103449
AlwaysDefect,18,Grudger,Pavlov,267,89,3.0,1.0
AlwaysDefect,18,Pavlov,Grudger,267,89,3.0,1.0
AlwaysDefect,18,AlwaysDefect,AlwaysDefect,60,60,1.0,0.0
AlwaysDefect,18,AlwaysDefect,Random,277,85,3.2588235294117647,0.0
AlwaysDefect,18,Random,AlwaysDefect,37,85,0.43529411764705883,0.5647058823529412
AlwaysDefect,18,AlwaysDefect,Pavlov,275,91,3.021978021978022,0.0
AlwaysDefect,18,Pavlov,AlwaysDefect,45,91,0.4945054945054945,0.5054945054945055
AlwaysDefect,18,Random,Random,25,12,2.0833333333333335,0.4166666666666667
AlwaysDefect,18,Random,Pavlov,153,65,2.353846153846154,0.5846153846153846
AlwaysDefect,18,Pavlov,Random,158,65,2.4307692307692306,0.5692307692307692
AlwaysDefect,18,Pavlov,Pavlov,180,60,3.0,1.0
AlwaysDefect,19,SEAT,SEAT,2498,2498,1.0,0.0
AlwaysDefect,19,SEAT,TitForTat,1116,924,1.2077922077922079,0.0
AlwaysDefect,19,TitForTat,SEAT,876,924,0.948051948051948,0.05194805194805195
AlwaysDefect,19,SEAT,Grudger,595,499,1.1923847695390781,0.0
AlwaysDefect,19,Grudger,SEAT,475,499,0.9519038076152304,0.04809619238476954
AlwaysDefect,19,SEAT,AlwaysDefect,469,469,1.0,0.0
AlwaysDefect,19,AlwaysDefect,SEAT,469,469,1.0,0.0
AlwaysDefect,19,SEAT,Random,1625,541,3.0036968576709797,0.0
AlwaysDefect,19,Random,SEAT,270,541,0.49907578558225507,0.5009242144177449
AlwaysDefect,19,SEAT,Pavlov,1469,485,3.028865979381443,0.0
AlwaysDefect,19,Pavlov,SEAT,239,485,0.4927835051546392,0.5072164948453608
AlwaysDefect,19,TitForTat,TitForTat,1032,344,3.0,1.0
AlwaysDefect,19,TitForTat,Grudger,564,188,3.0,1.0
AlwaysDefect,19,Grudger,TitForTat,564,188,3.0,1.0
AlwaysDefect,19,TitForTat,AlwaysDefect,197,205,0.9609756097560975,0.03902439024390244
AlwaysDefect,19,AlwaysDefect,TitForTat,237,205,1.1560975609756097,0.0
AlwaysDefect,19,TitForTat,Random,336,149,2.2550335570469797,0.5570469798657718
AlwaysDefect,19,Random,TitForTat,361,149,2.422818791946309,0.5234899328859061
AlwaysDefect,19,TitForTat,Pavlov,489,163,3.0,1.0
AlwaysDefect,19,Pavlov,TitForTat,489,163,3.0,1.0
AlwaysDefect,19,Grudger,Grudger,102,34,3.0,1.0
AlwaysDefect,19,Grudger,AlwaysDefect,81,85,0.9529411764705882,0.047058823529411764
AlwaysDefect,19,AlwaysDefect,Grudger,101,85,1.188235294117647,0.0
AlwaysDefect,19,Grudger,Random,200,74,2.7027027027027026,0.12162162162162163
AlwaysDefect,19,Random,Grudger,70,74,0.9459459459459459,0.47297297297297297
AlwaysDefect,19,Grudger,Pavlov,216,72,3.0,1.0
AlwaysDefect,19,Pavlov,Grudger,216,72,3.0,1.0
AlwaysDefect,19,AlwaysDefect,AlwaysDefect,42,42,1.0,0.0
AlwaysDefect,19,AlwaysDefect,Random,228,80,2.85,0.0
AlwaysDefect,19,Random,AlwaysDefect,43,80,0.5375,0.4625
AlwaysDefect,19,AlwaysDefect,Pavlov,340,112,3.0357142857142856,0.0
AlwaysDefect,19,Pavlov,AlwaysDefect,55,112,0.49107142857142855,0.5089285714285714
AlwaysDefect,19,Random,Random,29,14,2.0714285714285716,0.5
AlwaysDefect,19,Random,Pavlov,130,50,2.6,0.48
AlwaysDefect,19,Pavlov,Random,100,50,2.0,0.6
AlwaysDefect,19,Pavlov,Pavlov,48,16,3.0,1.0
AlwaysDefect,20,SEAT,SEAT,2550,2550,1.0,0.0
AlwaysDefect,20,SEAT,TitForTat,1149,957,1.2006269592476488,0.0
AlwaysDefect,20,TitForTat,SEAT,909,957,0.9498432601880877,0.050156739811912224
AlwaysDefect,20,SEAT,Grudger,498,402,1.2388059701492538,0.0
AlwaysDefect,20,Grudger,SEAT,378,402,0.9402985074626866,0.05970149253731343
AlwaysDefect,20,SEAT,AlwaysDefect,473,473,1.0,0.0
AlwaysDefect,20,AlwaysDefect,SEAT,473,473,1.0,0.0
AlwaysDefect,20,SEAT,Random,1482,498,2.9759036144578315,0.0
AlwaysDefect,20,Random,SEAT,252,498,0.5060240963855421,0.4939759036144578
AlwaysDefect,20,SEAT,Pavlov,1390,458,3.034934497816594,0.0
AlwaysDefect,20,Pavlov,SEAT,225,458,0.4912663755458515,0.5087336244541485
AlwaysDefect,20,TitForTat,TitForTat,582,194,3.0,1.0
AlwaysDefect,20,TitForTat,Grudger,462,154,3.0,1.0
AlwaysDefect,20,Grudger,TitForTat,462,154,3.0,1.0
AlwaysDefect,20,TitForTat,AlwaysDefect,149,157,0.9490445859872612,0.050955414012738856
AlwaysDefect,20,AlwaysDefect,TitForTat,189,157,1.2038216560509554,0.0
AlwaysDefect,20,TitForTat,Random,319,142,2.2464788732394365,0.5422535211267606
AlwaysDefect,20,Random,TitForTat,334,142,2.352112676056338,0.5211267605633803
AlwaysDefect,20,TitForTat,Pavlov,600,200,3.0,1.0
AlwaysDefect,20,Pavlov,TitForTat,600,200,3.0,1.0
AlwaysDefect,20,Grudger,Grudger,42,14,3.0,1.0
AlwaysDefect,20,Grudger,AlwaysDefect,62,66,0.9393939393939394,0.06060606060606061
AlwaysDefect,20,AlwaysDefect,Grudger,82,66,1.2424242424242424,0.0
AlwaysDefect,20,Grudger,Random,219,79,2.7721518987341773,0.10126582278481013
AlwaysDefect,20,Random,Grudger,69,79,0.8734177215189873,0.4810126582278481
AlwaysDefect,20,Grudger,Pavlov,204,68,3.0,1.0
AlwaysDefect,20,Pavlov,Grudger,204,68,3.0,1.0
AlwaysDefect,20,AlwaysDefect,AlwaysDefect,60,60,1.0,0.0
AlwaysDefect,20,AlwaysDefect,Random,314,98,3.204081632653061,0.0
AlwaysDefect,20,Random,AlwaysDefect,44,98,0.4489795918367347,0.5510204081632653
AlwaysDefect,20,AlwaysDefect,Pavlov,262,86,3.046511627906977,0.0
AlwaysDefect,20,Pavlov,AlwaysDefect,42,86,0.4883720930232558,0.5116279069767442
AlwaysDefect,20,Random,Random,128,60,2.1333333333333333,0.43333333333333335
AlwaysDefect,20,Random,Pavlov,268,106,2.5283018867924527,0.49056603773584906
AlwaysDefect,20,Pavlov,Random,218,106,2.056603773584906,0.5849056603773585
AlwaysDefect,20,Pavlov,Pavlov,180,60,3.0,1.0
Grudger,1,SEAT,SEAT,8046,2682,3.0,1.0
Grudger,1,SEAT,TitForTat,2898,966,3.0,1.0
Grudger,1,TitForTat,SEAT,2898,966,3.0,1.0
Grudger,1,SEAT,Grudger,1350,450,3.0,1.0
Grudger,1,Grudger,SEAT,1350,450,3.0,1.0
Grudger,1,SEAT,AlwaysDefect,445,469,0.9488272921108742,0.0511727078891258
Grudger,1,AlwaysDefect,SEAT,565,469,1.2046908315565032,0.0
Grudger,1,SEAT,Random,1370,476,2.8781512605042017,0.10294117647058823
Grudger,1,Random,SEAT,405,476,0.8508403361344538,0.5084033613445378
Grudger,1,SEAT,Pavlov,1590,530,3.0,1.0
Grudger,1,Pavlov,SEAT,1590,530,3.0,1.0
Grudger,1,TitForTat,TitForTat,924,308,3.0,1.0
Grudger,1,TitForTat,Grudger,543,181,3.0,1.0
Grudger,1,Grudger,TitForTat,543,181,3.0,1.0
Grudger,1,TitForTat,AlwaysDefect,163,171,0.9532163742690059,0.04678362573099415
Grudger,1,AlwaysDefect,TitForTat,203,171,1.1871345029239766,0.0
Grudger,1,TitForTat,Random,321,151,2.1258278145695364,0.5099337748344371
Grudger,1,Random,TitForTat,346,151,2.2913907284768213,0.4768211920529801
Grudger,1,TitForTat,Pavlov,408,136,3.0,1.0
Grudger,1,Pavlov,TitForTat,408,136,3.0,1.0
Grudger,1,Grudger,Grudger,18,6,3.0,1.0
Grudger,1,Grudger,AlwaysDefect,84,88,0.9545454545454546,0.045454545454545456
Grudger,1,AlwaysDefect,Grudger,104,88,1.1818181818181819,0.0
Grudger,1,Grudger,Random,304,102,2.980392156862745,0.06862745098039216
Grudger,1,Random,Grudger,74,102,0.7254901960784313,0.5196078431372549
Grudger,1,Grudger,Pavlov,234,78,3.0,1.0
Grudger,1,Pavlov,Grudger,234,78,3.0,1.0
Grudger,1,AlwaysDefect,AlwaysDefect,4,4,1.0,0.0
Grudger,1,AlwaysDefect,Random,324,100,3.24,0.0
Grudger,1,Random,AlwaysDefect,44,100,0.44,0.56
Grudger,1,AlwaysDefect,Pavlov,155,51,3.0392156862745097,0.0
Grudger,1,Pavlov,AlwaysDefect,25,51,0.49019607843137253,0.5098039215686274
